state,state_code,state_name,county_code,county
WV,54,West Virginia,059,Mingo County
WV,54,West Virginia,061,Monongalia County
WV,54,West Virginia,063,Monroe County
WV,54,West Virginia,065,Morgan County
WV,54,West Virginia,067,Nicholas County
WV,54,West Virginia,069,Ohio County
WV,54,West Virginia,071,Pendleton County
WV,54,West Virginia,073,Pleasants County
WV,54,West Virginia,075,Pocahontas County
WV,54,West Virginia,077,Preston County
WV,54,West Virginia,079,Putnam County
WV,54,West Virginia,081,Raleigh County
WV,54,West Virginia,083,Randolph County
WV,54,West Virginia,085,Ritchie County
WV,54,West Virginia,087,Roane County
WV,54,West Virginia,089,Summers County
WV,54,West Virginia,091,Taylor County
WV,54,West Virginia,093,Tucker County
WV,54,West Virginia,095,Tyler County
WV,54,West Virginia,097,Upshur County
WV,54,West Virginia,099,Wayne County
WV,54,West Virginia,101,Webster County
WV,54,West Virginia,103,Wetzel County
WV,54,West Virginia,105,Wirt County
WV,54,West Virginia,107,Wood County
WV,54,West Virginia,109,Wyoming County
WI,55,Wisconsin,001,Adams County
WI,55,Wisconsin,003,Ashland County
WI,55,Wisconsin,005,Barron County
WI,55,Wisconsin,007,Bayfield County
WI,55,Wisconsin,009,Brown County
WI,55,Wisconsin,011,Buffalo County
WI,55,Wisconsin,013,Burnett County
WI,55,Wisconsin,015,Calumet County
WI,55,Wisconsin,017,Chippewa County
WI,55,Wisconsin,019,Clark County
WI,55,Wisconsin,021,Columbia County
WI,55,Wisconsin,023,Crawford County
WI,55,Wisconsin,025,Dane County
WI,55,Wisconsin,027,Dodge County
WI,55,Wisconsin,029,Door County
WI,55,Wisconsin,031,Douglas County
WI,55,Wisconsin,033,Dunn County
WI,55,Wisconsin,035,Eau Claire County
WI,55,Wisconsin,037,Florence County
WI,55,Wisconsin,039,Fond du Lac County
WI,55,Wisconsin,041,Forest County
WI,55,Wisconsin,043,Grant County
WI,55,Wisconsin,045,Green County
WI,55,Wisconsin,047,Green Lake County
WI,55,Wisconsin,049,Iowa County
WI,55,Wisconsin,051,Iron County
WI,55,Wisconsin,053,Jackson County
WI,55,Wisconsin,055,Jefferson County
WI,55,Wisconsin,057,Juneau County
WI,55,Wisconsin,059,Kenosha County
WI,55,Wisconsin,061,Kewaunee County
WI,55,Wisconsin,063,La Crosse County
WI,55,Wisconsin,065,Lafayette County
WI,55,Wisconsin,067,Langlade County
WI,55,Wisconsin,069,Lincoln County
WI,55,Wisconsin,071,Manitowoc County
WI,55,Wisconsin,073,Marathon County
WI,55,Wisconsin,075,Marinette County
WI,55,Wisconsin,077,Marquette County
WI,55,Wisconsin,078,Menominee County
WI,55,Wisconsin,079,Milwaukee County
WI,55,Wisconsin,081,Monroe County
WI,55,Wisconsin,083,Oconto County
WI,55,Wisconsin,085,Oneida County
WI,55,Wisconsin,087,Outagamie County
WI,55,Wisconsin,089,Ozaukee County
WI,55,Wisconsin,091,Pepin County
WI,55,Wisconsin,093,Pierce County
WI,55,Wisconsin,095,Polk County
WI,55,Wisconsin,097,Portage County
WI,55,Wisconsin,099,Price County
WI,55,Wisconsin,101,Racine County
WI,55,Wisconsin,103,Richland County
WI,55,Wisconsin,105,Rock County
WI,55,Wisconsin,107,Rusk County
WI,55,Wisconsin,109,St. Croix County
WI,55,Wisconsin,111,Sauk County
WI,55,Wisconsin,113,Sawyer County
WI,55,Wisconsin,115,Shawano County
WI,55,Wisconsin,117,Sheboygan County
WI,55,Wisconsin,119,Taylor County
WI,55,Wisconsin,121,Trempealeau County
WI,55,Wisconsin,123,Vernon County
WI,55,Wisconsin,125,Vilas County
WI,55,Wisconsin,127,Walworth County
WI,55,Wisconsin,129,Washburn County
WI,55,Wisconsin,131,Washington County
WI,55,Wisconsin,133,Waukesha County
WI,55,Wisconsin,135,Waupaca County
WI,55,Wisconsin,137,Waushara County
WI,55,Wisconsin,139,Winnebago County
WI,55,Wisconsin,141,Wood County
WY,56,Wyoming,001,Albany County
WY,56,Wyoming,003,Big Horn County
WY,56,Wyoming,005,Campbell County
WY,56,Wyoming,007,Carbon County
WY,56,Wyoming,009,Converse County
WY,56,Wyoming,011,Crook County
WY,56,Wyoming,013,Fremont County
WY,56,Wyoming,015,Goshen County
WY,56,Wyoming,017,Hot Springs County
WY,56,Wyoming,019,Johnson County
WY,56,Wyoming,021,Laramie County
WY,56,Wyoming,023,Lincoln County
WY,56,Wyoming,025,Natrona County
WY,56,Wyoming,027,Niobrara County
WY,56,Wyoming,029,Park County
WY,56,Wyoming,031,Platte County
WY,56,Wyoming,033,Sheridan County
WY,56,Wyoming,035,Sublette County
WY,56,Wyoming,037,Sweetwater County
WY,56,Wyoming,039,Teton County
WY,56,Wyoming,041,Uinta County
WY,56,Wyoming,043,Washakie County
WY,56,Wyoming,045,Weston County
AS,60,American Samoa,010,Eastern District
AS,60,American Samoa,020,Manu'a District
AS,60,American Samoa,030,Rose Island
AS,60,American Samoa,040,Swains Island
AS,60,American Samoa,050,Western District
GU,66,Guam,010,Guam
MP,69,Northern Mariana Islands,085,Northern Islands Municipality
MP,69,Northern Mariana Islands,100,Rota Municipality
MP,69,Northern Mariana Islands,110,Saipan Municipality
MP,69,Northern Mariana Islands,120,Tinian Municipality
PR,72,Puerto Rico,001,Adjuntas Municipio
PR,72,Puerto Rico,003,Aguada Municipio
PR,72,Puerto Rico,005,Aguadilla Municipio
PR,72,Puerto Rico,007,Aguas Buenas Municipio
PR,72,Puerto Rico,009,Aibonito Municipio
PR,72,Puerto Rico,011,Anasco Municipio
PR,72,Puerto Rico,013,Arecibo Municipio
PR,72,Puerto Rico,015,Arroyo Municipio
PR,72,Puerto Rico,017,Barceloneta Municipio
PR,72,Puerto Rico,019,Barranquitas Municipio
PR,72,Puerto Rico,021,Bayamon Municipio
PR,72,Puerto Rico,023,Cabo Rojo Municipio
PR,72,Puerto Rico,025,Caguas Municipio
PR,72,Puerto Rico,027,Camuy Municipio
PR,72,Puerto Rico,029,Canovanas Municipio
PR,72,Puerto Rico,031,Carolina Municipio
PR,72,Puerto Rico,033,Catano Municipio
PR,72,Puerto Rico,035,Cayey Municipio
PR,72,Puerto Rico,037,Ceiba Municipio
PR,72,Puerto Rico,039,Ciales Municipio
PR,72,Puerto Rico,041,Cidra Municipio
PR,72,Puerto Rico,043,Coamo Municipio
PR,72,Puerto Rico,045,Comerio Municipio
PR,72,Puerto Rico,047,Corozal Municipio
PR,72,Puerto Rico,049,Culebra Municipio
PR,72,Puerto Rico,051,Dorado Municipio
PR,72,Puerto Rico,053,Fajardo Municipio
PR,72,Puerto Rico,054,Florida Municipio
PR,72,Puerto Rico,055,Guanica Municipio
PR,72,Puerto Rico,057,Guayama Municipio
PR,72,Puerto Rico,059,Guayanilla Municipio
PR,72,Puerto Rico,061,Guaynabo Municipio
PR,72,Puerto Rico,063,Gurabo Municipio
PR,72,Puerto Rico,065,Hatillo Municipio
PR,72,Puerto Rico,067,Hormigueros Municipio
PR,72,Puerto Rico,069,Humacao Municipio
PR,72,Puerto Rico,071,Isabela Municipio
PR,72,Puerto Rico,073,Jayuya Municipio
PR,72,Puerto Rico,075,Juana Diaz Municipio
PR,72,Puerto Rico,077,Juncos Municipio
PR,72,Puerto Rico,079,Lajas Municipio
PR,72,Puerto Rico,081,Lares Municipio
PR,72,Puerto Rico,083,Las Marias Municipio
PR,72,Puerto Rico,085,Las Piedras Municipio
PR,72,Puerto Rico,087,Loiza Municipio
PR,72,Puerto Rico,089,Luquillo Municipio
PR,72,Puerto Rico,091,Manati Municipio
PR,72,Puerto Rico,093,Maricao Municipio
PR,72,Puerto Rico,095,Maunabo Municipio
PR,72,Puerto Rico,097,Mayaguez Municipio
PR,72,Puerto Rico,099,Moca Municipio
PR,72,Puerto Rico,101,Morovis Municipio
PR,72,Puerto Rico,103,Naguabo Municipio
PR,72,Puerto Rico,105,Naranjito Municipio
PR,72,Puerto Rico,107,Orocovis Municipio
PR,72,Puerto Rico,109,Patillas Municipio
PR,72,Puerto Rico,111,Penuelas Municipio
PR,72,Puerto Rico,113,Ponce Municipio
PR,72,Puerto Rico,115,Quebradillas Municipio
PR,72,Puerto Rico,117,Rincon Municipio
PR,72,Puerto Rico,119,Rio Grande Municipio
PR,72,Puerto Rico,121,Sabana Grande Municipio
PR,72,Puerto Rico,123,Salinas Municipio
PR,72,Puerto Rico,125,San German Municipio
PR,72,Puerto Rico,127,San Juan Municipio
PR,72,Puerto Rico,129,San Lorenzo Municipio
PR,72,Puerto Rico,131,San Sebastian Municipio
PR,72,Puerto Rico,133,Santa Isabel Municipio
PR,72,Puerto Rico,135,Toa Alta Municipio
PR,72,Puerto Rico,137,Toa Baja Municipio
PR,72,Puerto Rico,139,Trujillo Alto Municipio
PR,72,Puerto Rico,141,Utuado Municipio
PR,72,Puerto Rico,143,Vega Alta Municipio
PR,72,Puerto Rico,145,Vega Baja Municipio
PR,72,Puerto Rico,147,Vieques Municipio
PR,72,Puerto Rico,149,Villalba Municipio
PR,72,Puerto Rico,151,Yabucoa Municipio
PR,72,Puerto Rico,153,Yauco Municipio
UM,74,U.S. Minor Outlying Islands,300,Midway Islands
VI,78,U.S. Virgin Islands,010,St. Croix Island
VI,78,U.S. Virgin Islands,020,St. John Island
VI,78,U.S. Virgin Islands,030,St. Thomas Island
